DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
132	1.0835	0.3251	0.0	1.0068	0.0016	0.0519	1
53	1.3095	0.185	1.0	0.1514	0.1885	0.0995	0
71	0.985	0.1504	0.0	0.0	0.195	0.1153	0
21	0.7904	0.3593	0.0	0.0	0.3764	0.2454	0
3	0.4271	0.4848	1.0	0.6062	0.4111	0.3345	0
12	0.985	0.1504	0.0	0.3579	0.4759	0.3892	0
29	0.4271	0.4848	1.0	0.3007	0.2681	0.4436	0
32	1.0712	0.1425	0.0	0.434	0.1116	0.41	0
30	0.3255	0.984	1.0	0.0	0.0888	0.381	0
34	1.062	0.1501	0.0	0.2945	0.0761	0.0861	0
13	0.8873	0.2255	1.0	0.2945	0.0762	0.0895	0
12	1.0835	0.3251	0.0	0.2612	0.4296	0.1967	0
36	1.2063	0.1058	0.0	0.5395	0.4686	0.3599	0
57	1.0835	0.5756	0.0	0.1232	0.3259	0.4646	0
1017	1.0712	0.1425	1.0	0.8493	0.2697	0.3662	1
113	0.4311	1.9401	0.0	0.3909	0.4486	0.3283	0
27	1.0835	0.3251	0.0	0.2222	0.0924	0.464	1
126	0.9296	0.1407	0.0	0.3304	0.0296	0.3785	0
47	1.1127	0.2255	0.0	0.184	0.2061	0.301	0
3	1.5988	0.5368	0.0	0.0	0.2133	0.2411	0
30	1.062	0.1501	0.0	0.2888	0.1727	0.0929	0
12	0.985	0.1504	0.0	0.2888	0.1725	0.0893	0
39	0.4679	1.3839	0.0	0.2632	0.3723	0.1603	0
64	1.0835	0.5756	0.0	0.2779	0.4571	0.0473	0
72	0.7249	0.257	0.0	0.0	0.3849	0.1957	0
22	1.1457	0.0393	0.0	0.0	0.242	0.3237	0
2	0.912	0.4848	1.0	0.7451	0.1077	0.4605	0
19	0.3255	0.5771	1.0	0.5338	0.2381	0.1643	1
17	1.1457	0.0393	0.0	0.0	0.037	0.44	0
31	1.0835	0.3251	0.0	0.8086	0.0062	0.3266	0
153	1.1064	0.6547	1.0	0.7378	0.4082	0.4119	0
126	1.5988	1.1717	1.0	0.7378	0.4163	0.4002	0
24	0.912	0.4848	1.0	0.6887	0.3392	0.2867	0
27	0.6561	0.5503	0.0	0.4125	0.1953	0.4993	1
34	0.529	0.9419	0.0	0.3872	0.1211	0.4319	0
23	1.0835	0.5756	0.0	0.4667	0.1076	0.4664	0
263	1.291	0.0212	0.0	0.2114	0.0088	0.4394	1
27	1.4427	0.5475	1.0	0.6511	0.3141	0.1082	0
34	1.1127	0.2255	1.0	0.5629	0.1831	0.4061	0
179	1.0835	0.3251	0.0	0.2475	0.0611	0.4298	1
187							0
91							0
637							1
28							1
53	0.7904	0.3593	0.0	0.5048	0.0507	0.4477	0
32	0.7249	0.257	0.0	0.1767	0.088	0.367	1
256	0.7725	1.5988	0.0	0.8362	0.0925	0.2208	1
410	1.1457	0.1506	1.0	0.8229	0.1707	0.2017	1
353	1.062	0.6349	1.0	0.984	0.1915	0.2925	0
227	1.062	0.6349	1.0	0.984	0.2479	0.3787	0
671	0.9296	0.1407	0.0	0.5053	0.0453	0.0798	1
128	0.8952	0.5475	1.0	0.5053	0.216	0.3808	1
175	0.7249	0.2306	1.0	0.5681	0.186	0.2639	0
153	1.1064	0.1899	0.0	0.9306	0.166	0.1959	0
66	1.1245	0.799	1.0	0.9667	0.0016	0.0314	1
98	1.0835	0.3251	0.0	0.1037	0.0375	0.2608	0
14271	1.1064	0.6547	1.0	0.4378	0.171	0.171	1
14427	1.062	0.5368	0.0	0.4378	0.112	0.112	0
14472	0.529	0.9419	0.0	0.4378	0.0949	0.0949	1
12552	1.0582	0.1163	0.0	0.428	0.4703	0.4703	0
12258	0.7249	1.1269	0.0	0.428	0.4074	0.4074	1
1	1.1457	0.0393	0.0	0.4558	0.0844	0.1926	0
28	0.6545	0.3455	0.0	0.8264	0.13	0.1467	0
127	1.062	0.1501	0.0	0.3721	0.0025	0.1189	0
343	1.0835	0.3251	1.0	0.3721	0.002	0.0956	1
403	1.1615	0.3231	0.0	0.3721	0.0018	0.0891	0
25	0.6545	0.6909	0.0	0.6443	0.0213	0.2057	0
70	1.0704	0.1407	0.0	0.6091	0.2093	0.2186	0
27	0.8952	0.5475	0.0	0.4222	0.3259	0.1321	1
61	0.8873	0.2255	1.0	0.8019	0.021	0.213	0
76	1.1245	0.2219	0.0	0.3746	0.0154	0.0327	0
877	1.0	0.0	0.0	0.3746	0.0182	0.0425	0
1072	0.9026	0.2219	0.0	0.3746	0.0189	0.0448	0
2094	1.2698	0.0635	1.0	0.3746	0.0225	0.0572	0
2164	0.912	0.1501	0.0	0.3746	0.0228	0.0581	0
1205	0.912	0.1501	0.0	0.3746	0.0303	0.0838	1
115	0.4586	0.5263	1.0	0.2602	0.0408	0.1124	0
29	1.3095	0.185	1.0	0.6116	0.0579	0.14	0
2	0.4311	0.3593	0.0	0.3688	0.0593	0.1433	0
23	1.1064	0.0393	0.0	0.3283	0.0748	0.1759	1
119	1.471	0.9419	0.0	0.3249	0.0766	0.1808	0
68	0.4311	0.3593	0.0	0.5679	0.0861	0.2107	0
110	0.7249	0.2306	0.0	0.1869	0.0971	0.2352	1
2	0.4311	0.3593	0.0	0.1948	0.0978	0.2366	0
242	0.4679	1.3839	0.0	0.1917	0.1134	0.2613	1
8	1.1064	0.0393	0.0	0.1917	0.1146	0.2654	0
161	1.062	0.5368	0.0	0.2962	0.1191	0.2711	0
394	0.7725	1.5988	0.0	0.2962	0.1199	0.2739	0
872	0.9288	0.1425	0.0	0.2962	0.1216	0.2797	0
1754	1.2698	0.0212	0.0	0.2962	0.1247	0.2904	0
2269	1.291	0.6349	1.0	0.2962	0.1265	0.2966	0
3890	0.9288	0.1425	0.0	0.2962	0.1323	0.3163	0
4334	0.9296	0.1407	1.0	0.2962	0.1339	0.3217	0
5150	0.9418	0.1163	1.0	0.2962	0.1368	0.3316	1
5585	1.1064	0.0393	0.0	0.2962	0.1383	0.3369	0
5875	0.4679	0.257	0.0	0.2962	0.1402	0.3433	0
5833	1.1127	0.2255	0.0	0.2962	0.1403	0.3438	0
5155	0.4311	0.3593	0.0	0.2962	0.1427	0.352	0
3010	1.4211	0.4361	0.0	0.2962	0.1504	0.3781	0
2458	1.0	0.0	0.0	0.2962	0.1523	0.3848	0
1039	1.1737	0.3832	1.0	0.2962	0.1573	0.402	0
1844	1.0704	0.1407	0.0	0.2962	0.1681	0.4388	0
2369	0.912	0.4848	1.0	0.2962	0.17	0.4452	0
1547	1.0704	0.1407	1.0	0.2962	0.1737	0.4579	0
59	1.1353	0.1504	0.0	0.2959	0.1805	0.4797	0
212	1.0704	0.1407	1.0	0.1815	0.1818	0.4829	0
126	1.5988	0.5368	0.0	0.4708	0.2007	0.4783	0
51	1.0712	0.1425	1.0	0.1973	0.2081	0.4664	0
5	1.0835	0.5756	0.0	0.2966	0.2201	0.4479	0
1118	0.6561	0.5503	0.0	0.2974	0.2263	0.4305	1
873	0.985	0.4361	1.0	0.2974	0.2285	0.4231	1
11	1.3095	0.4069	0.0	0.2974	0.2316	0.4124	0
80	0.4311	0.3593	0.0	0.2974	0.2319	0.4115	0
20	2.3713	1.5808	0.0	0.0904	0.2369	0.3977	0
50	1.0	0.0	0.0	0.346	0.2404	0.3894	0
77	0.9288	0.1425	0.0	0.346	0.2405	0.3891	0
44	0.5079	0.5756	0.0	0.5259	0.2425	0.3835	1
56	1.8517	1.3839	0.0	0.2416	0.2439	0.3799	1
134	0.9026	0.2219	0.0	0.3891	0.2478	0.3772	0
26	0.8668	0.2664	0.0	0.2715	0.2545	0.3753	1
71	0.8668	0.2664	0.0	0.3589	0.2685	0.3508	0
137	1.1353	0.1504	0.0	0.1344	0.2719	0.3441	0
15	1.0835	0.3251	0.0	0.3572	0.2784	0.3374	0
34	0.4271	0.6349	1.0	0.142	0.2925	0.3162	0
61	0.6561	0.1799	0.0	0.142	0.2928	0.315	1
17	0.4517	0.8445	1.0	0.1295	0.3047	0.2909	0
29	1.062	0.1501	0.0	0.2908	0.3064	0.2874	1
23	0.9026	0.2219	0.0	0.363	0.3069	0.2868	0
15	1.0862	0.1724	0.0	0.487	0.3179	0.2669	1
62	1.0704	0.1407	0.0	0.2582	0.3385	0.2301	1
50	0.8873	0.2255	0.0	0.1027	0.3738	0.2108	0
41	1.1353	0.1504	0.0	0.4614	0.3784	0.2054	0
128	1.1457	0.1506	0.0	0.4192	0.3826	0.1969	0
122	1.1353	0.1504	0.0	0.1875	0.3898	0.1841	0
65	0.912	0.1501	0.0	0.1875	0.3901	0.183	0
29	1.8517	1.1269	0.0	0.0	0.4077	0.1707	0
29	1.1064	0.0393	0.0	0.0	0.4416	0.3398	0
83	1.1545	0.309	0.0	0.7439	0.4428	0.3095	0
53	0.912	0.1501	0.0	0.7439	0.4426	0.3088	0
23	1.1457	0.1506	1.0	0.168	0.4098	0.297	0
23	1.1064	0.1899	1.0	0.168	0.4098	0.297	0
8	0.8668	0.2664	0.0	0.5417	0.3997	0.2929	0
74	0.9296	0.1407	1.0	0.2997	0.396	0.2915	0
137	0.8385	0.3231	1.0	0.2997	0.3958	0.2909	0
161	1.1127	0.2255	1.0	0.2997	0.3954	0.2899	0
38	0.4611	0.3114	0.0	0.5266	0.3775	0.2868	0
23	1.1064	0.0393	0.0	0.0	0.3761	0.2862	0
49	1.0835	0.3251	0.0	0.2859	0.3627	0.2756	0
26	0.4586	0.9624	1.0	0.3851	0.357	0.2717	1
107	0.912	0.6869	0.0	0.3077	0.3419	0.2621	0
8	1.1353	0.1504	0.0	0.2219	0.3351	0.2523	0
53	0.912	0.1501	0.0	0.4846	0.3275	0.2421	1
14	0.4311	1.9401	0.0	0.153	0.3164	0.2305	0
86	0.4679	1.3839	0.0	0.0651	0.3148	0.2272	0
41	0.7249	0.257	0.0	0.5153	0.3133	0.2249	1
56	0.912	0.1501	0.0	0.2962	0.3098	0.2177	1
71	0.985	0.1504	0.0	0.2303	0.3017	0.2069	1
17	1.1064	0.0393	0.0	0.2303	0.3015	0.2064	1
86	0.912	0.6869	0.0	0.1514	0.2907	0.1909	0
8	0.4311	0.3593	0.0	0.3267	0.2835	0.1847	1
20	1.1353	0.1504	0.0	0.3267	0.2834	0.1845	0
5	0.4517	0.6547	1.0	0.5162	0.2793	0.1767	0
128	0.9296	0.1407	0.0	0.0	0.2725	0.1643	1
98	1.1353	0.6767	1.0	0.3407	0.2696	0.1587	1
77	1.062	0.1501	0.0	0.2693	0.2686	0.157	0
89	0.985	0.4361	0.0	0.0771	0.2669	0.1532	0
5	1.2962	0.1506	1.0	0.0771	0.2666	0.1524	0
53	0.985	0.1504	0.0	0.1471	0.2551	0.1357	0
32	1.5988	0.6869	0.0	0.1959	0.2425	0.1647	1
224	0.7249	0.257	0.0	0.1959	0.2418	0.1624	0
260	1.1064	0.0393	0.0	0.1959	0.2417	0.1619	0
1364	0.9296	0.1407	0.0	0.1959	0.2378	0.1485	0
668	0.9026	0.2219	0.0	0.1959	0.2351	0.1394	0
128	1.1245	0.185	1.0	0.1959	0.2332	0.1329	0
3713	0.912	0.1501	0.0	0.1874	0.0194	0.0674	0
3833	0.8873	0.2255	0.0	0.1874	0.0213	0.0739	0
4910	0.4311	1.9401	0.0	0.1874	0.0384	0.1331	0
4883	0.7904	0.3593	0.0	0.1874	0.0435	0.1509	0
4238	0.529	0.9419	0.0	0.1874	0.0538	0.1863	0
2060	1.1353	0.1504	0.0	0.1874	0.0883	0.3058	1
1919	0.9026	0.2219	0.0	0.1874	0.0905	0.3136	0
266	0.6561	0.5503	0.0	0.1874	0.1167	0.4043	0
203	0.4679	0.257	0.0	0.1874	0.1177	0.4078	1
191	0.985	0.1504	0.0	0.3419	0.1806	0.1281	0
2	1.062	0.1501	0.0	0.3848	0.4552	0.4435	0
68	0.912	0.1501	0.0	0.4276	0.4619	0.4255	0
80	0.4679	0.4876	0.0	0.4276	0.4638	0.4191	0
2	0.4271	1.1717	1.0	0.1935	0.4885	0.3697	0
26	1.1245	0.185	0.0	0.3471	0.4914	0.3682	1
80	0.912	0.1501	0.0	0.3471	0.4922	0.3652	0
146	1.3095	0.185	1.0	0.3471	0.4933	0.3616	0
308	0.9296	0.1407	0.0	0.3471	0.4958	0.3527	0
371	1.4211	0.4361	1.0	0.3471	0.4968	0.3493	1
467	0.985	0.4361	1.0	0.3471	0.4984	0.344	0
518	0.4311	1.9401	0.0	0.3471	0.4992	0.3412	0
586	0.4311	0.3593	0.0	0.3471	0.4915	0.3087	0
19	1.1245	0.2219	0.0	0.3985	0.4677	0.2443	0
48	0.4311	0.3593	0.0	0.248	0.4524	0.2407	0
63	0.8668	0.2664	0.0	0.0	0.4448	0.2205	0
73	1.1064	0.0393	0.0	0.3064	0.3978	0.19	0
33	0.9555	0.2306	1.0	0.3056	0.3756	0.1664	0
96	1.1545	0.309	0.0	0.4247	0.3392	0.1315	0
28	0.912	0.1501	0.0	0.3953	0.2062	0.0876	1
27	0.4271	0.4848	1.0	0.3953	0.2046	0.0821	1
28	1.1245	0.185	0.0	0.3674	0.1935	0.064	0
214	0.985	0.4361	0.0	0.2111	0.0203	0.4898	0
363	0.8668	0.2664	0.0	0.1413	0.0346	0.4332	0
88	1.4086	0.3251	0.0	0.1263	0.1791	0.2656	0
72	0.4679	0.257	0.0	0.0	0.3436	0.1404	1
94	0.8952	0.5475	0.0	0.3137	0.0006	0.0138	0
18	0.4517	0.6547	1.0	0.0	0.0678	0.2003	0
39	1.0835	0.5756	0.0	0.1488	0.1235	0.1486	0
22	1.1545	0.309	0.0	0.2321	0.1393	0.1239	0
22	0.6545	0.3455	0.0	0.6276	0.4593	0.0321	0
59	1.1245	0.2219	0.0	0.3961	0.0915	0.2736	1
29	0.9026	0.5771	1.0	0.5385	0.339	0.469	0
59	0.985	0.1504	0.0	0.0	0.2883	0.24	0
13	1.1457	0.0393	0.0	0.3421	0.1291	0.4873	0
48	0.4517	0.6547	1.0	0.2647	0.0423	0.4083	0
49	0.6561	0.5503	0.0	0.7132	0.0671	0.3755	0
51	0.4271	0.4848	1.0	0.0	0.0913	0.341	0
5	0.9026	0.2219	0.0	0.0	0.1083	0.2041	0
31	0.912	0.1501	0.0	0.2234	0.1828	0.2517	0
24	1.1353	0.1504	0.0	0.78	0.2391	0.2218	0
62	1.3095	0.185	1.0	0.3086	0.4408	0.1393	0
974	0.985	0.4361	1.0	0.6367	0.3928	0.4027	0
926	1.5988	0.6869	1.0	0.6367	0.4033	0.3867	0
671	0.9026	0.4069	0.0	0.6367	0.4592	0.3018	0
56	0.7725	0.3114	0.0	0.3864	0.2585	0.2058	0
366	1.3455	0.6909	0.0	0.2031	0.3887	0.4274	1
61	1.0835	0.5756	0.0	0.2031	0.3686	0.4238	0
31	0.7725	1.5988	0.0	0.039	0.0294	0.2215	0
25	1.1457	0.0393	0.0	0.2006	0.4417	0.3316	1
7	1.0862	0.1724	0.0	0.3913	0.4351	0.355	0
39	1.1545	0.309	0.0	0.2919	0.1544	0.3527	0
6	1.0835	0.5756	0.0	0.4361	0.4353	0.2938	1
17	0.5079	0.5756	0.0	0.0	0.402	0.1458	0
40	0.4679	0.257	0.0	0.1849	0.0107	0.2175	0
43	0.4586	0.5263	1.0	0.1849	0.0107	0.2181	0
868	0.9138	0.1724	0.0	0.1849	0.0083	0.3942	0
2626	0.4517	0.6547	1.0	0.1849	0.0032	0.2303	0
2870	2.3713	1.5988	0.0	0.1849	0.0024	0.1782	1
3067	0.7249	0.257	0.0	0.1849	0.0019	0.1362	0
27	1.0	0.0	0.0	0.5615	0.0079	0.0186	0
612	0.4679	1.3839	0.0	0.1712	0.4651	0.1132	0
2649	1.3095	0.185	1.0	0.1712	0.4436	0.21	0
2721	0.4611	0.3114	0.0	0.1712	0.4428	0.2134	0
848	1.3095	0.4069	0.0	0.1712	0.3867	0.4659	0
3149	0.5079	0.5756	0.0	0.1227	0.3216	0.3443	0
3878	1.1615	0.3231	0.0	0.1227	0.3139	0.3096	0
3682	0.912	0.1501	0.0	0.1227	0.2941	0.2204	0
283	0.8455	0.309	0.0	0.1227	0.2582	0.059	0
150	0.8455	0.309	0.0	0.2941	0.207	0.0385	0
655	1.1457	0.1506	0.0	0.2436	0.0237	0.4647	0
741	1.1064	0.0393	0.0	0.1217	0.0263	0.233	0
25	1.1615	0.3231	0.0	0.0	0.4634	0.2281	0
7	0.7904	0.3593	0.0	0.0	0.2026	0.1712	0
38	0.529	0.9419	0.0	0.2944	0.3645	0.1308	0
62	1.0835	0.3251	0.0	0.0	0.3882	0.1089	1
65	0.9418	0.1163	1.0	0.4829	0.0021	0.1401	0
278	1.1353	0.1504	0.0	0.1603	0.0166	0.3569	0
12	1.0	0.3455	0.0	0.0	0.2939	0.084	1
45	1.1457	0.0393	0.0	0.0	0.2948	0.09	1
31	0.7249	0.257	0.0	0.2132	0.3312	0.1118	0
3	1.3455	0.6909	1.0	0.119	0.4944	0.2129	1
19	1.1064	0.0393	0.0	0.1978	0.4054	0.3485	0
19	1.1064	0.0393	0.0	0.2031	0.3489	0.4042	0
76	0.8952	0.5475	0.0	0.1731	0.2262	0.4781	0
28	0.912	0.1501	0.0	0.3127	0.1647	0.4005	0
137	1.0835	0.3251	0.0	0.3055	0.0953	0.3071	0
48	0.4762	0.6243	0.0	0.2268	0.0278	0.1951	0
34	1.0	0.0	0.0	0.4219	0.1264	0.4733	1
37	1.1457	0.0393	0.0	0.2795	0.1315	0.4573	0
42	0.8455	0.309	0.0	0.1143	0.1424	0.414	1
18	1.0582	0.1163	1.0	0.4737	0.1457	0.4027	1
28	1.062	0.1501	0.0	0.1064	0.172	0.3729	1
16	0.6545	0.3455	0.0	0.0	0.2105	0.3149	1
1	1.291	0.0212	0.0	0.2798	0.4085	0.1214	0
27	1.1545	0.309	0.0	0.5635	0.4661	0.2184	0
146	0.985	0.1504	0.0	0.3118	0.1552	0.479	0
481	0.6545	0.3455	0.0	0.2361	0.3938	0.4261	0
72	1.1245	0.799	1.0	0.7778	0.3175	0.2028	0
131	2.3713	1.9401	0.0	0.2585	0.0138	0.1264	0
11	0.5079	0.5756	0.0	0.0	0.1129	0.1445	0
59	1.1245	0.2219	0.0	0.7767	0.1043	0.1695	1
30	1.062	0.5368	0.0	0.0	0.3904	0.4814	0
34	1.062	0.1501	0.0	0.156	0.4121	0.485	1
20	1.1127	0.2255	0.0	0.3553	0.2567	0.3465	0
7	0.529	0.9419	0.0	0.3241	0.2012	0.2661	0
142	1.1245	0.2219	0.0	0.2927	0.0241	0.3144	0
702	0.4311	0.3593	0.0	0.4027	0.3034	0.2406	0
40	0.529	0.9419	0.0	0.3445	0.4446	0.2491	0
27	1.1457	0.0393	0.0	0.125	0.2976	0.4318	0
3	0.985	0.1504	0.0	0.0	0.0154	0.1423	1
4	0.3255	0.5771	1.0	0.4133	0.2651	0.4455	0
378	0.8952	0.5475	0.0	0.5577	0.1567	0.3738	0
38	0.529	0.9419	0.0	0.4838	0.2004	0.424	1
57	0.5079	0.5756	0.0	0.0	0.1781	0.1519	0
58	0.8668	0.2664	0.0	0.5474	0.2177	0.1986	0
93	1.4086	0.3251	1.0	0.3343	0.2386	0.2117	0
60	1.0704	0.1407	0.0	0.1562	0.3244	0.2785	0
84	0.7725	1.5988	0.0	0.3444	0.3495	0.2901	0
44	0.9288	0.1425	0.0	0.8283	0.4106	0.4811	0
8	1.0835	0.3251	0.0	0.0	0.4889	0.3469	0
78	1.062	0.5368	0.0	0.2595	0.2912	0.1623	0
69	0.7904	0.3593	0.0	0.1664	0.1267	0.0528	1
36	1.062	0.1501	0.0	0.1933	0.0531	0.3485	1
55	0.7904	0.3832	0.0	0.0	0.0736	0.4222	0
7	0.912	0.4848	1.0	0.5559	0.2016	0.4781	1
9	0.4311	1.9401	0.0	0.8239	0.2764	0.3984	0
443	1.1064	0.0393	0.0	0.311	0.3045	0.3	1
146	0.912	0.1501	0.0	0.311	0.3064	0.1896	0
92	1.0	0.0	0.0	0.311	0.3065	0.1818	1
51	0.529	0.9419	0.0	0.2678	0.0732	0.0706	0
60	2.3713	1.5988	0.0	0.4481	0.1865	0.1604	1
3	0.7249	0.257	0.0	0.3942	0.3325	0.4263	0
69	0.4679	1.3839	0.0	0.4858	0.1168	0.2313	1
14	0.3255	0.799	1.0	0.3072	0.3413	0.1765	0
16	0.6545	0.3455	0.0	0.2609	0.0427	0.433	0
46	0.4762	0.7302	0.0	0.3607	0.2842	0.291	1
61	0.6545	0.3455	0.0	0.1969	0.0246	0.1277	0
106	0.7249	0.257	0.0	0.1969	0.0258	0.1396	0
80	0.985	0.1504	0.0	0.4217	0.3139	0.2508	1
45	1.8517	1.3839	0.0	0.5482	0.0209	0.1138	1
61	0.4611	0.0299	0.0	0.4749	0.3995	0.3055	0
21670	1.2962	0.1899	1.0	0.5928	0.481	0.481	0
21	0.4679	0.257	0.0	0.193	0.278	0.3732	0
57	0.3255	0.5771	1.0	0.1692	0.0606	0.1237	1
45	1.1064	0.0393	0.0	0.1692	0.0604	0.1195	1
765	0.7904	0.3832	0.0	0.4531	0.1894	0.2122	1
934	0.9026	0.2219	0.0	0.4531	0.1871	0.3298	1
46	0.8952	0.5475	1.0	0.4744	0.2009	0.3956	1
325	0.6561	0.6349	1.0	0.1309	0.1696	0.2253	0
90	0.7904	1.5808	0.0	0.5061	0.3575	0.1106	1
11	1.1737	1.1976	0.0	0.3056	0.085	0.2008	0
68	0.912	0.4848	1.0	0.4958	0.0532	0.2435	1
25	1.0712	0.1425	0.0	0.449	0.1554	0.0874	0
9	0.6545	0.6909	0.0	0.0964	0.4054	0.3675	0
42	0.4311	0.0299	0.0	0.7719	0.3887	0.4673	1
82	0.6545	0.6909	0.0	0.5045	0.0214	0.192	0
5	1.1064	0.1899	0.0	0.4843	0.1811	0.0811	0
51	0.9026	0.2219	0.0	0.4204	0.4659	0.4279	1
92	1.1737	0.3832	0.0	0.3871	0.0237	0.243	0
42	0.4311	1.9401	0.0	0.0	0.2196	0.3112	0
6	1.471	0.9419	0.0	0.2548	0.2078	0.1576	0
61	0.4679	1.3839	0.0	0.2009	0.0631	0.2163	0
209	1.0835	0.3251	0.0	0.3106	0.4327	0.348	0
75	1.8517	1.1269	0.0	0.2462	0.0455	0.4798	0
16	0.9026	0.2219	0.0	0.0	0.1905	0.4108	1
19	0.7725	0.3114	0.0	0.1881	0.0537	0.3881	0
34	1.1245	0.2219	0.0	0.3066	0.1447	0.2874	0
40	0.985	0.1504	0.0	0.0909	0.1064	0.45	1
1	0.7249	0.257	0.0	0.0892	0.02	0.4787	0
145	1.0835	0.5756	0.0	0.2093	0.3699	0.3314	0
13	0.4517	0.6547	1.0	0.0	0.4722	0.1254	0
46	0.985	0.1504	0.0	0.1573	0.0882	0.2893	1
20	0.985	0.1504	0.0	0.2449	0.0891	0.1086	0
36	1.0	0.0	0.0	0.2603	0.0945	0.3171	0
35	0.5079	0.9007	0.0	0.3171	0.4557	0.3601	0
8	0.4517	0.8445	1.0	0.3706	0.3275	0.2651	1
137	0.6545	0.3455	0.0	0.1951	0.2408	0.0964	0
19	0.4311	0.3593	0.0	0.0	0.1939	0.1625	1
14	0.4311	1.9401	0.0	0.1874	0.4374	0.172	0
20	1.1005	0.1058	0.0	0.6856	0.4623	0.103	0
319	1.1457	0.0393	0.0	0.1966	0.0636	0.2529	1
200	0.9296	0.1407	0.0	0.1966	0.0597	0.316	1
139	0.8668	0.2664	0.0	0.2452	0.031	0.277	0
7	0.7904	0.3593	0.0	0.2606	0.3802	0.3493	1
33	0.529	0.9419	0.0	0.4182	0.4556	0.1195	0
46	1.1545	0.309	0.0	0.1017	0.1997	0.275	0
13	0.7249	0.257	0.0	0.2792	0.3098	0.1108	1
37	1.0712	0.1425	0.0	0.3224	0.4691	0.2463	0
27	0.7725	0.3114	0.0	0.1427	0.4561	0.3261	0
8	0.9026	0.2219	0.0	0.2643	0.4437	0.3967	0
30	0.9026	0.5771	1.0	0.7102	0.2227	0.2853	0
27	0.4517	0.8445	1.0	0.1945	0.0746	0.2112	0
44	1.1064	0.0393	0.0	0.1791	0.2276	0.1578	0
9	1.062	0.1501	0.0	0.1433	0.413	0.2278	0
151	0.985	0.1504	0.0	0.1706	0.1672	0.3645	0
36	0.7249	0.2306	0.0	0.1706	0.1671	0.3792	1
157	1.1064	0.1899	0.0	0.3319	0.4734	0.3415	1
24	1.1005	0.1058	0.0	0.6429	0.3722	0.1188	1
10	1.1457	0.0393	0.0	0.6406	0.3008	0.28	1
95	0.529	0.9419	0.0	0.1426	0.0317	0.1202	0
343	1.0712	0.1425	1.0	0.2256	0.0378	0.3022	1
562	0.9026	0.5771	1.0	0.2619	0.2308	0.0985	0
994	0.9296	0.1407	0.0	0.2619	0.2199	0.141	0
1529	0.529	0.9419	0.0	0.2619	0.1983	0.2253	0
380	0.8668	0.2664	0.0	0.2619	0.1693	0.3386	0
129	1.1545	0.309	0.0	0.2619	0.1564	0.3888	0
261	1.3095	0.185	0.0	0.2619	0.1418	0.4459	0
801	0.9418	0.1163	0.0	0.2619	0.1282	0.4991	0
536	0.9026	0.2219	0.0	0.2619	0.1141	0.4458	0
449	0.4611	0.3114	0.0	0.2619	0.1119	0.4372	0
55	0.912	0.1501	0.0	0.2619	0.0905	0.3535	0
226	1.1457	0.0393	0.0	0.2619	0.0862	0.3367	0
74	1.0582	0.1163	0.0	0.3494	0.01	0.1672	0
35	1.3095	0.185	1.0	0.0	0.3996	0.3443	1
15	1.1353	0.6767	1.0	0.6667	0.2708	0.4321	1
23	1.2698	0.0635	1.0	0.3272	0.1633	0.2921	1
73	1.1545	0.309	0.0	0.3888	0.3589	0.2318	0
26	0.9296	0.1407	0.0	0.1539	0.3024	0.2855	0
117	1.471	0.9419	0.0	0.1779	0.1424	0.3665	0
40	0.3255	0.5771	1.0	0.1757	0.3375	0.1266	0
34	0.4679	1.3839	0.0	0.0	0.4661	0.2308	1
49	0.985	0.5263	1.0	0.5917	0.462	0.0898	1
108	0.8668	0.2664	0.0	0.5917	0.4597	0.0636	1
36	1.4211	0.4361	0.0	0.3979	0.3701	0.1012	1
1380	0.4271	0.4848	1.0	0.6003	0.2642	0.2337	0
1377	0.985	0.5263	1.0	0.6003	0.2638	0.2332	1
66	0.529	0.9419	0.0	0.9466	0.4627	0.2291	0
68	1.1457	0.6939	1.0	0.1945	0.1198	0.1052	0
61	1.1457	0.1506	1.0	0.5786	0.1949	0.3641	0
69	0.7904	0.3593	0.0	0.5006	0.0577	0.1757	1
222	0.6545	0.3455	0.0	0.5052	0.0405	0.1898	0
162	0.9418	0.1163	0.0	0.5052	0.0617	0.2888	0
10	1.1127	0.2255	0.0	0.5857	0.2035	0.1829	0
68	2.3713	1.9401	0.0	0.3933	0.2896	0.302	0
445	1.1457	0.0393	0.0	0.2285	0.3544	0.3364	1
33	1.1457	0.0393	0.0	0.0	0.2017	0.4892	1
7	1.0835	0.5756	0.0	0.3486	0.3541	0.2277	1
19	1.291	0.0212	0.0	0.122	0.4167	0.273	1
61	0.7904	0.3593	0.0	0.122	0.418	0.3139	1
3	0.8873	0.2255	0.0	0.254	0.1522	0.4742	0
140	1.062	0.1501	0.0	0.321	0.4766	0.0654	0
17	0.9288	0.1425	0.0	0.1842	0.2685	0.0773	0
1589	0.7904	0.3832	1.0	0.1842	0.2548	0.3006	0
1391	1.4427	0.5475	1.0	0.1842	0.2536	0.3215	0
1106	1.0835	0.5756	0.0	0.1842	0.2517	0.3517	1
656	0.9138	0.1724	0.0	0.1842	0.2488	0.3994	1
7	1.3095	0.185	0.0	0.0	0.005	0.0158	0
13	0.6561	0.1799	0.0	0.3802	0.2377	0.1866	1
19	0.7904	0.3593	0.0	0.3176	0.3414	0.2724	1
