DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
638	0.8873	0.2255	0.0	0.3118	0.0762	0.427	0
328							0
113	0.3255	0.984	1.0	0.3452	0.1	0.2504	0
17	1.1545	0.309	0.0	0.6667	0.3059	0.4642	0
114	1.1353	0.6767	1.0	0.2759	0.0009	0.0251	0
8	1.1353	0.6767	1.0	0.8631	0.1718	0.1583	0
11	0.4611	0.3114	0.0	0.0	0.1885	0.0606	0
261514	0.9296	0.1407	1.0	0.3191	0.2684	0.2684	0
104	1.0835	0.3251	0.0	0.521	0.2907	0.1255	1
1724	1.1615	0.3231	1.0	0.2108	0.0084	0.1161	0
33							1
24	0.8455	0.309	0.0	0.6458	0.1796	0.4549	1
62293	1.1615	0.3231	0.0	0.7674	0.3626	0.3626	1
7	0.985	0.5263	1.0	0.5295	0.1676	0.3229	0
64	0.7904	1.5808	0.0	0.3606	0.0047	0.1673	1
5	1.2698	0.0212	0.0	0.7778	0.4728	0.4305	1
85							0
38	0.6561	0.6349	1.0	1.1247	0.1197	0.2071	0
318							0
49	0.4311	0.0299	0.0	0.2831	0.1155	0.491	1
9	0.8385	0.3231	0.0	0.0	0.178	0.471	1
36	0.8668	0.2664	0.0	0.2943	0.1072	0.1527	0
7	0.4679	1.3839	0.0	0.5027	0.182	0.1749	1
39	0.7249	1.1269	0.0	0.8972	0.1967	0.0939	1
2302	0.4762	0.6243	0.0	0.5186	0.0188	0.1438	1
39	2.3713	1.9401	0.0	0.3876	0.1697	0.4633	0
41							0
62	0.4611	0.3114	0.0	0.2691	0.1741	0.4142	1
30	0.4611	0.0299	0.0	0.4822	0.0953	0.2076	1
21	1.2698	0.0212	0.0	0.6015	0.3331	0.2167	0
40	0.6545	0.6909	0.0	0.3322	0.1545	0.1102	1
137	0.912	0.6869	1.0	0.7873	0.2586	0.0589	0
23	0.3255	0.5771	1.0	0.0	0.2089	0.3318	0
117	0.4311	0.7425	0.0	0.1276	0.4088	0.4409	0
26							0
268	1.2698	0.0635	1.0	0.8852	0.0043	0.0883	0
15	0.9288	0.1425	1.0	0.8948	0.463	0.2527	0
99855	0.912	0.6869	0.0	0.2839	0.0566	0.0566	0
985	0.6545	0.3455	0.0	0.1276	0.3625	0.3539	0
1193	0.4271	1.1717	1.0	0.3038	0.0548	0.3116	0
5951	0.9296	0.1407	1.0	0.7293	0.1765	0.1765	0
227	1.1332	0.2664	0.0	0.668	0.033	0.4663	0
843	1.4211	0.4361	0.0	0.2703	0.0221	0.4247	0
38	0.9296	0.1407	0.0	0.5108	0.4317	0.4345	0
127	0.7904	0.3832	0.0	0.1697	0.391	0.4006	0
18	1.1245	0.185	0.0	0.381	0.3999	0.4374	1
605	2.3713	1.1976	1.0	0.5888	0.1075	0.1914	1
161							1
7	0.9288	0.1425	1.0	0.4186	0.0794	0.2768	1
66							0
160	0.5079	0.9007	0.0	0.4112	0.1161	0.2674	0
89							1
22	0.6545	0.6909	0.0	0.6262	0.1343	0.2557	0
44							0
25	0.4679	1.3839	0.0	0.3302	0.428	0.2052	0
1419	1.1737	1.1976	1.0	0.4871	0.0581	0.369	1
357							0
260	0.8952	0.5475	1.0	0.476	0.0589	0.272	1
2	0.4517	0.6939	1.0	0.2536	0.4497	0.1934	0
83	0.8873	0.2255	0.0	0.3148	0.0159	0.034	0
32	0.6545	0.6909	0.0	0.4667	0.2831	0.3318	0
44	0.9418	0.1163	0.0	0.2678	0.4498	0.3947	1
28	1.0	0.0	0.0	0.7143	0.245	0.3	1
97	0.6561	0.4444	0.0	0.9735	0.2622	0.4458	0
2128	1.1064	0.6547	1.0	0.6704	0.2712	0.4758	1
65	1.0	0.3455	0.0	0.6267	0.3108	0.2213	0
30	1.4211	0.9624	1.0	0.7561	0.0749	0.1932	0
59							0
276	1.062	0.5368	0.0	0.3112	0.2302	0.1205	0
21	0.8455	0.309	0.0	0.5769	0.4242	0.3838	1
290319	0.8873	0.2255	1.0	0.7347	0.1735	0.1735	0
801							0
16	0.7725	1.5988	0.0	0.4696	0.0358	0.419	1
119	0.7249	1.1269	0.0	0.3143	0.2737	0.2561	0
13	0.4311	0.7425	0.0	0.4138	0.4412	0.3814	0
9							1
40							0
11							0
975							0
573	1.4211	0.4361	0.0	0.2112	0.3069	0.1072	0
13	0.6545	0.6909	0.0	0.3942	0.2834	0.3993	0
44	0.529	0.9419	0.0	0.2665	0.0948	0.3266	1
196	1.1245	0.185	1.0	0.6234	0.4145	0.3772	0
158	1.1245	0.185	0.0	0.1826	0.3749	0.2125	0
65							1
561	1.1064	0.6547	1.0	0.5983	0.2814	0.2814	0
308	1.1737	1.1976	0.0	0.5758	0.1759	0.1594	1
3							0
324	1.2698	0.0212	0.0	0.1276	0.4603	0.1474	0
1353	1.0712	0.1425	1.0	0.2203	0.0461	0.453	0
16	1.1457	0.0393	0.0	0.0	0.2138	0.1555	0
105							0
217295	1.0	0.0	0.0	0.2197	0.0065	0.0065	0
43	1.3455	0.3455	1.0	0.5602	0.1402	0.2054	1
42							0
23	1.0835	0.3251	0.0	0.3322	0.1565	0.1297	0
133	1.8517	1.1269	0.0	0.1932	0.0031	0.4481	1
55	0.8952	0.5475	1.0	0.7744	0.1335	0.1641	0
1327	0.8385	0.3231	0.0	0.1695	0.2835	0.3125	1
554	1.3455	0.6909	0.0	0.5916	0.3405	0.1767	1
10	1.1545	0.309	0.0	0.0	0.2024	0.4812	0
14							0
81	0.4679	1.3839	0.0	0.5741	0.0355	0.0447	0
3975							0
275							0
142	1.0835	0.3251	0.0	0.3454	0.2788	0.3558	0
11	0.7904	0.3832	0.0	0.4255	0.197	0.4006	0
2153	1.1353	0.6767	1.0	0.4197	0.3219	0.2872	0
1761	1.3455	0.3455	0.0	0.5059	0.4125	0.4557	0
125	1.1245	0.185	0.0	0.3718	0.0327	0.2146	0
74	0.912	0.1501	0.0	0.6036	0.1478	0.0268	1
2901	0.4311	0.3593	0.0	0.2712	0.1235	0.2916	1
55	0.7725	1.5988	0.0	0.537	0.1445	0.2538	0
42	1.1245	0.185	1.0	0.4409	0.1954	0.3417	0
247							0
60	1.1353	0.6767	1.0	0.5825	0.136	0.4624	0
29	0.9026	0.5771	1.0	0.4015	0.3513	0.4913	0
291	1.062	0.5368	1.0	0.4431	0.2513	0.2215	0
46							0
72							0
20							0
52							0
59							0
684	0.6545	0.6909	0.0	0.327	0.1315	0.466	0
420	1.1457	0.0393	0.0	0.2926	0.0415	0.2988	1
184	1.1457	0.1506	0.0	0.3181	0.0267	0.3157	1
29	1.0835	0.3251	1.0	0.4082	0.2345	0.4564	0
22	0.912	0.4848	1.0	0.1731	0.1593	0.0646	1
61	0.912	0.6869	0.0	0.0	0.4343	0.2137	1
147	1.1127	0.2255	1.0	0.319	0.43	0.2089	0
60	1.0	0.0	0.0	0.4485	0.3523	0.4425	0
34	1.062	0.5368	1.0	0.4552	0.3278	0.4589	0
29	0.9296	0.1407	1.0	0.6821	0.197	0.0876	0
70	0.4611	0.3114	0.0	0.4427	0.4372	0.3168	0
14	0.4517	0.6547	1.0	0.3681	0.2569	0.4163	1
67							0
39							0
11							0
461	1.1245	0.185	0.0	0.1941	0.0354	0.4854	1
48	0.6561	0.5503	0.0	0.1866	0.0674	0.155	1
722	2.3713	1.1976	0.0	0.4163	0.0542	0.3149	1
636	0.9288	0.1425	0.0	0.2203	0.0631	0.3799	0
11	0.985	0.4361	0.0	0.4868	0.2249	0.4498	0
479	0.6545	0.3455	0.0	0.2052	0.166	0.3551	0
46	0.985	0.4361	0.0	0.4477	0.4928	0.1123	1
24							0
49	0.6545	0.3455	0.0	0.7368	0.155	0.2628	0
59309							1
134	0.9026	0.4069	0.0	0.0968	0.3972	0.1113	0
137	0.4679	1.3839	0.0	0.88	0.0062	0.0597	1
69	1.062	0.5368	0.0	0.3059	0.0388	0.2941	1
836	1.3455	0.3455	0.0	0.9446	0.0058	0.1132	0
73	1.0	0.0	0.0	0.0766	0.0667	0.4927	0
284							0
1133	0.9288	0.1425	1.0	0.9391	0.319	0.319	0
20	0.8455	0.309	0.0	0.1387	0.064	0.253	0
3							0
130							1
81	0.4517	0.6939	1.0	0.1607	0.0342	0.2809	0
50							0
162878	1.291	0.0212	0.0	0.1011	0.0508	0.0508	0
89							0
277	0.7904	0.3832	0.0	0.1811	0.247	0.4333	0
9	0.9288	0.1425	1.0	0.6407	0.3691	0.4331	0
71	1.0835	0.3251	0.0	0.7341	0.108	0.4827	0
236	0.4586	0.9624	1.0	0.3089	0.2407	0.2407	1
134661	1.062	0.5368	1.0	0.6378	0.4488	0.4488	0
59	1.1353	0.6767	1.0	0.1788	0.3896	0.136	0
21	0.8952	0.5475	0.0	0.4295	0.4807	0.4574	0
1080	1.0835	0.3251	1.0	0.3321	0.0027	0.3902	0
13177							1
140	0.4679	1.3839	0.0	0.8757	0.4403	0.363	0
140	0.9418	0.1163	1.0	0.251	0.138	0.1689	0
101	1.3455	0.6909	0.0	0.0901	0.0165	0.189	1
1622	0.7249	0.2306	0.0	0.5887	0.4263	0.4263	1
12							0
197	0.9296	0.1407	1.0	0.148	0.404	0.1593	0
40	0.9288	0.1425	0.0	0.4112	0.116	0.2363	0
84	1.2962	0.8445	1.0	0.4213	0.1422	0.1412	1
968	0.6561	0.5503	0.0	0.6833	0.0369	0.1427	1
138	0.5079	0.9007	1.0	0.2477	0.0014	0.0649	0
83	1.1064	0.0393	0.0	0.1328	0.4351	0.3258	0
207188	1.2063	0.0635	1.0	0.1707	0.107	0.107	0
5							0
41							0
38	1.291	0.0212	0.0	0.6222	0.2442	0.4695	0
47	0.9288	0.1425	1.0	0.373	0.0998	0.1444	0
1141	0.9288	0.1425	1.0	0.6374	0.0114	0.4597	1
47	0.7904	0.3832	0.0	0.3613	0.3223	0.4802	0
2	1.0	0.0	0.0	0.4482	0.4496	0.1359	1
729	0.4311	1.9401	0.0	0.4162	0.4093	0.1294	0
428	0.9296	0.1407	1.0	0.3622	0.4904	0.3054	0
6							0
465	0.4611	0.3114	0.0	0.7818	0.0041	0.3776	0
66	0.9026	0.5771	1.0	0.2739	0.2447	0.3864	1
531	1.1353	0.6767	1.0	0.5973	0.0765	0.4889	0
259							1
65							1
98							0
38	0.6545	0.6909	0.0	0.2365	0.1343	0.4165	1
5	0.6545	0.6909	0.0	0.5947	0.0433	0.4135	1
8	1.2698	0.0212	0.0	0.2697	0.3774	0.4956	1
23	0.7249	1.1269	0.0	0.3549	0.1512	0.4006	1
150	0.8455	0.309	0.0	0.8356	0.3161	0.4003	0
83	1.1064	0.6547	1.0	0.3456	0.1073	0.0792	1
43	0.4611	0.3114	0.0	0.0981	0.433	0.3647	0
24	1.0582	0.1163	1.0	0.8312	0.2398	0.2048	0
76	1.4211	0.9624	1.0	0.2803	0.0307	0.3958	0
4							1
55	1.0704	0.1407	0.0	0.5502	0.1154	0.2961	0
736	1.291	0.0212	0.0	0.5042	0.2331	0.206	0
1	1.291	0.0212	0.0	0.6243	0.4612	0.1119	1
35	0.8873	0.2255	0.0	0.1398	0.1034	0.276	1
269	0.6545	0.6909	0.0	0.6056	0.0056	0.1298	0
71	1.3095	0.185	1.0	0.0828	0.2889	0.3248	1
48							0
1878	1.1353	0.6767	1.0	0.2203	0.0337	0.3308	0
106							1
521	0.5079	0.9007	0.0	0.2023	0.1741	0.2583	1
539	0.8952	0.5475	0.0	0.1303	0.0991	0.4535	0
53	1.2962	0.1506	0.0	0.2466	0.2574	0.413	0
92	0.6545	0.3455	0.0	0.7962	0.1549	0.4342	1
34	0.4311	0.3593	0.0	0.3705	0.0673	0.4681	1
54	0.7725	0.3114	0.0	0.3471	0.4373	0.3281	1
58							0
37550	0.9026	0.4069	0.0	0.1764	0.2534	0.2534	0
65							1
20	0.4311	0.0299	0.0	0.6802	0.3089	0.2487	1
19	0.4271	0.6349	1.0	0.1572	0.4864	0.3974	0
44	0.8385	0.3231	1.0	0.7872	0.1494	0.3387	0
769							1
14	0.8455	0.309	0.0	0.9192	0.4495	0.2081	1
65							0
54							1
89	1.2063	0.0635	1.0	0.2018	0.0963	0.1342	0
31	1.2063	0.5503	0.0	0.3389	0.0089	0.3512	1
2521							0
7	0.912	0.4848	1.0	1.1328	0.1559	0.2131	0
20							1
43	0.9418	0.1163	1.0	0.2843	0.0982	0.0743	0
134	1.0835	0.3251	0.0	0.2804	0.2976	0.2756	0
44	1.1457	0.1506	0.0	0.3818	0.3246	0.1461	1
21	0.8385	0.3231	0.0	0.11	0.3187	0.4162	1
293	0.9418	0.1163	1.0	0.7688	0.0005	0.0869	0
70	0.9296	0.1407	1.0	0.5352	0.0745	0.3401	0
40							0
7	0.4679	0.4876	0.0	0.3971	0.4465	0.3025	0
52	0.4762	0.6243	1.0	0.5124	0.0658	0.2471	0
7	1.4086	0.9007	0.0	0.5194	0.2673	0.4306	0
44							0
22	0.4271	0.6349	1.0	0.2005	0.3282	0.4925	0
120							1
83	0.3255	0.5771	1.0	0.5529	0.1447	0.1226	1
72	0.8952	0.5475	1.0	0.2032	0.1078	0.4416	0
1829	0.4517	0.6939	1.0	0.2281	0.3829	0.2751	0
7	1.0835	0.3251	0.0	0.3567	0.2986	0.352	0
15	0.7725	0.3114	0.0	0.0	0.2606	0.4668	0
131	1.3455	0.3455	0.0	0.2857	0.1641	0.3006	0
19	1.1737	1.1976	0.0	0.4177	0.0945	0.1936	0
353	1.1545	0.309	0.0	0.2205	0.0843	0.1939	0
38	0.9026	0.5771	1.0	0.3487	0.2049	0.3932	0
70							1
5	1.2962	0.1899	0.0	0.2913	0.1529	0.3633	0
26	0.912	0.4848	1.0	1.0719	0.2246	0.4766	0
73							0
88	1.471	0.9419	0.0	0.12	0.2979	0.2122	0
81	0.912	0.4848	1.0	0.8392	0.1031	0.3565	1
72	0.8952	0.5475	0.0	0.669	0.2492	0.3763	0
276	1.4211	0.9624	1.0	0.4209	0.497	0.2511	0
261	0.985	0.4361	0.0	0.4209	0.4967	0.2502	0
56	0.7249	0.2306	0.0	0.1834	0.2624	0.3742	0
26	0.9026	0.5771	1.0	0.2959	0.0382	0.3223	0
48	0.4311	1.9401	0.0	0.2821	0.1143	0.3969	0
82							1
43	1.0835	0.3251	1.0	0.3523	0.437	0.4092	0
685	1.0	0.0	0.0	0.3646	0.0718	0.2354	0
35	1.1064	0.6547	1.0	0.303	0.0305	0.4595	0
17	1.062	0.5368	1.0	0.4733	0.3124	0.2269	0
29	0.9138	0.1724	1.0	0.4712	0.2655	0.3664	0
94	1.1353	0.2857	0.0	0.983	0.0025	0.0559	0
15	0.9288	0.1425	1.0	1.1247	0.1193	0.2113	0
76							0
8	1.3455	0.6909	1.0	0.2426	0.1202	0.4117	0
42	0.4517	0.8445	1.0	0.3346	0.4685	0.4769	0
50	0.912	0.6869	0.0	1.1588	0.2823	0.2584	0
1345	1.471	0.9419	0.0	0.1569	0.2445	0.2527	0
42	1.4086	0.9007	1.0	0.1528	0.02	0.2096	1
2	1.1245	0.185	1.0	0.6842	0.3666	0.1703	0
287	1.0	0.0	0.0	0.4358	0.3219	0.2678	1
258	1.0712	0.1425	0.0	0.1995	0.3884	0.2175	0
199							0
248							0
2	0.9288	0.1425	1.0	0.6499	0.2627	0.4929	0
69	1.0835	0.3251	0.0	0.3843	0.4128	0.4049	0
194	1.1245	0.185	1.0	0.4906	0.1917	0.2403	0
35	0.4586	0.9624	1.0	0.187	0.3822	0.1087	0
113	0.912	0.4848	1.0	0.7857	0.1835	0.4733	0
49	0.4517	0.6939	1.0	0.1763	0.0925	0.0748	1
204	0.9026	0.5771	1.0	0.4209	0.4269	0.4532	0
50	1.291	0.0212	0.0	0.1947	0.3242	0.4322	0
50	0.4762	0.7302	0.0	0.7531	0.2517	0.4796	0
30							0
268							0
67	1.291	0.6349	1.0	0.2329	0.1677	0.2478	0
417	2.3713	1.5988	0.0	0.172	0.0401	0.4873	0
164	0.6561	0.6349	1.0	0.663	0.4821	0.3672	0
1175	1.1457	0.1506	1.0	0.1236	0.3606	0.4554	0
558	0.7249	1.1269	0.0	0.7868	0.1001	0.4975	0
390	1.1064	0.6547	1.0	0.4274	0.0433	0.293	1
82	0.8952	0.5475	0.0	1.0668	0.0265	0.2476	0
26	1.1005	0.6243	0.0	1.0171	0.4449	0.4878	0
1091	0.9296	0.1407	0.0	0.3965	0.3429	0.1961	0
43	1.1332	0.2664	0.0	0.2741	0.1369	0.3702	1
75	0.9418	0.1163	0.0	0.1521	0.0276	0.3678	1
20	0.9296	0.1407	1.0	0.9444	0.0063	0.0519	0
42							0
340	0.3255	0.799	1.0	0.2086	0.2237	0.3915	0
1583							0
5							0
45	1.471	0.9419	0.0	0.3454	0.3268	0.3727	1
21							0
2	0.6545	0.6909	1.0	0.1926	0.3385	0.1567	0
503							0
46859							0
597	1.2962	0.1506	0.0	0.4178	0.3033	0.448	0
64							0
14	0.9026	0.5771	1.0	0.952	0.0971	0.1726	0
42	1.1353	0.2857	0.0	0.0	0.2901	0.416	0
167	1.3095	0.185	0.0	0.4436	0.445	0.4899	0
433	0.4679	1.3839	0.0	0.5722	0.3638	0.3434	0
15							1
99	0.9288	0.1425	1.0	0.1961	0.0063	0.3836	0
351	0.985	0.4361	0.0	0.1817	0.4967	0.1397	0
21	0.4586	0.6767	1.0	0.219	0.1774	0.4832	1
84							1
148	0.8455	0.309	0.0	0.3952	0.2701	0.4706	0
905	0.9288	0.1425	1.0	0.2723	0.0177	0.2355	1
348	0.4271	0.6349	1.0	0.3728	0.1781	0.1611	0
423							0
59	1.0835	0.3251	1.0	0.5992	0.0286	0.3699	0
79	1.1245	0.185	0.0	0.7255	0.4232	0.3587	0
39	1.062	0.5368	0.0	0.4386	0.1967	0.2467	0
17878	0.9026	0.4069	0.0	0.248	0.4545	0.4545	0
12							1
48	0.529	0.9419	0.0	0.4822	0.3336	0.1697	0
11942	1.062	0.6349	1.0	0.8964	0.4062	0.4062	0
290							0
74							0
932	1.1353	0.6767	1.0	0.2104	0.1147	0.2147	0
233	0.985	0.4361	0.0	0.7281	0.0628	0.3452	0
215033	1.0704	0.1407	1.0	0.2549	0.4837	0.4837	0
10	0.9555	0.2306	0.0	0.14	0.3015	0.3146	1
46	0.9288	0.1425	1.0	0.3964	0.0033	0.0743	0
98							1
14	1.8517	1.3839	0.0	0.4552	0.3801	0.2449	0
62							0
86	0.8668	0.2664	0.0	0.3075	0.3097	0.2506	0
86	1.1545	0.309	0.0	0.3967	0.2493	0.078	0
21							0
106	1.4086	0.9007	0.0	0.636	0.0162	0.4974	0
2696	0.8873	0.2255	0.0	0.212	0.2105	0.4314	0
131	1.0	0.0	0.0	0.4469	0.1988	0.4172	0
267	0.4311	1.9401	0.0	0.4634	0.0216	0.4814	1
19	0.4311	0.0299	0.0	0.3889	0.2425	0.2033	0
25	1.1737	0.3832	1.0	0.1903	0.1479	0.2852	0
161	0.912	0.6869	0.0	0.9353	0.3018	0.2158	1
47	1.2698	0.0212	0.0	0.1878	0.3276	0.4116	0
37	0.9296	0.1407	0.0	0.2833	0.0897	0.0968	0
56	0.6545	0.6909	1.0	0.4192	0.3823	0.1978	0
32	1.1005	0.4444	0.0	0.5309	0.423	0.4663	0
113							0
44							0
39	1.0	0.3455	0.0	0.2232	0.0145	0.1076	0
32	1.1737	0.3832	0.0	0.0	0.345	0.1622	0
101	1.291	0.0212	0.0	0.263	0.3733	0.3786	0
1746							0
14	0.7725	0.3114	0.0	0.351	0.4112	0.2393	0
33	1.1127	0.2255	0.0	0.6821	0.192	0.0674	0
72	1.0712	0.1425	0.0	0.5051	0.0823	0.3198	0
563	0.7249	0.2306	0.0	0.2906	0.078	0.3005	0
42351	0.4271	0.4848	1.0	0.228	0.3899	0.3899	0
13	0.4586	0.9624	1.0	0.5818	0.0384	0.2682	0
162							0
53	0.9418	0.1163	0.0	0.3011	0.2328	0.1483	1
12	1.1064	0.6547	1.0	0.4412	0.3498	0.1909	0
127							1
168	0.5079	0.5756	0.0	0.3462	0.0005	0.0221	0
83	1.0835	0.3251	1.0	0.4301	0.0043	0.176	0
2	0.9418	0.1163	1.0	0.6537	0.2838	0.1864	0
27							0
143							1
66							0
23562	0.9555	0.8962	0.0	0.7762	0.4961	0.4961	0
47615	0.7904	0.3832	1.0	0.3712	0.2013	0.2013	0
716	0.9026	0.5771	1.0	0.6123	0.3847	0.3486	0
2492	1.1332	0.2664	0.0	0.0791	0.1387	0.3154	0
1067	0.6545	0.6909	1.0	0.2209	0.37	0.3834	0
592	0.7725	1.5988	0.0	0.7685	0.0438	0.276	0
264							1
8	1.8517	1.3839	0.0	0.9293	0.2447	0.2103	0
21	0.9026	0.5771	1.0	0.4412	0.3496	0.1875	0
62	0.9288	0.1425	0.0	0.8306	0.4458	0.3805	0
45	0.7904	0.3832	1.0	0.4065	0.0722	0.4848	1
14	1.062	0.5368	0.0	0.4274	0.4217	0.2456	0
20	1.1353	0.6767	1.0	0.7315	0.0005	0.0384	1
53	1.3095	0.185	0.0	0.1413	0.0269	0.3914	1
19							1
43	0.912	0.4848	1.0	0.4466	0.4271	0.3632	0
30							1
1690	0.9555	0.4876	0.0	0.8682	0.0039	0.1487	0
622	1.2063	0.7302	0.0	0.4119	0.4651	0.4651	0
317							0
164	0.5079	0.5756	0.0	0.4802	0.0051	0.219	1
80	1.0835	0.3251	0.0	0.5541	0.0314	0.4317	0
358							0
983	1.1245	0.185	1.0	0.1822	0.0894	0.4209	0
2098	1.1545	0.309	0.0	0.7023	0.1278	0.1278	1
65	0.7904	1.5808	0.0	0.4929	0.1907	0.4236	0
134	1.0	0.0	0.0	0.2306	0.1779	0.1075	0
21	0.912	0.4848	1.0	0.3047	0.1777	0.4267	1
571	0.9555	0.8962	0.0	0.8589	0.0297	0.3603	1
257	1.0	0.0	0.0	0.5344	0.0804	0.174	0
63	0.8952	0.5475	1.0	0.7874	0.083	0.4777	0
91668	0.4311	0.7425	0.0	0.1971	0.2832	0.2832	0
86	0.4271	0.4848	1.0	0.377	0.1952	0.4178	0
591031	0.3255	0.984	1.0	0.2655	0.4325	0.4325	0
482	1.0	0.0	0.0	0.1838	0.1058	0.3894	1
254	1.062	0.5368	0.0	1.027	0.4432	0.1965	1
7	1.1737	0.7425	0.0	0.4656	0.1775	0.4039	1
21	0.7249	0.2306	0.0	0.2662	0.1777	0.3196	1
78	0.985	0.4361	1.0	0.5743	0.0544	0.3826	0
386	1.471	0.9419	0.0	0.2564	0.3154	0.3399	1
69	1.4086	0.3251	0.0	0.182	0.3316	0.3739	0
100							0
1118	1.1353	0.6767	1.0	0.6423	0.0636	0.3485	1
6							0
64	1.062	0.6349	1.0	0.3439	0.3702	0.4194	0
368	1.0	0.3455	0.0	0.9877	0.0974	0.1539	1
2	0.3255	0.5771	1.0	0.2	0.4783	0.4359	0
1805							1
317	0.4311	1.9401	0.0	0.4356	0.0069	0.3367	1
9							1
26	0.8952	0.5475	0.0	0.3748	0.0431	0.1173	0
6093							0
178	1.1064	0.1899	0.0	0.2402	0.0616	0.1931	0
558	0.6561	0.5503	0.0	0.4032	0.3225	0.3892	0
10							0
176	1.1615	0.3231	1.0	0.9863	0.0478	0.0804	0
82819	0.912	0.4848	1.0	0.2922	0.12	0.12	0
23	0.7725	1.5988	0.0	0.1573	0.4871	0.486	0
524	0.4586	0.6767	1.0	0.2027	0.4472	0.0664	0
472	1.1245	0.185	0.0	0.525	0.3034	0.3995	0
68	0.8668	0.2664	0.0	0.4721	0.0868	0.3576	0
324							0
88982	0.912	0.4848	1.0	0.275	0.1433	0.1433	0
742	0.985	0.4361	0.0	0.2378	0.312	0.1379	0
33							1
620992	1.1245	0.185	1.0	0.5191	0.3685	0.3685	0
353	0.9288	0.1425	1.0	0.653	0.0014	0.0702	0
49	1.1332	0.2664	0.0	0.0	0.4075	0.4605	0
24	0.7904	0.3832	0.0	0.0	0.0842	0.4875	0
835803	1.0835	0.3251	0.0	0.4339	0.1049	0.1049	0
31	0.4611	0.3114	0.0	0.1557	0.2766	0.291	0
38	0.9288	0.1425	1.0	0.1333	0.0815	0.154	0
54	1.471	0.9419	0.0	0.3685	0.1384	0.4428	0
24	0.9288	0.1425	0.0	0.1348	0.0051	0.3026	0
2583	1.1457	0.1506	0.0	0.1995	0.0042	0.0803	0
69	0.529	0.9419	0.0	0.1276	0.4101	0.4434	0
27	0.8952	0.5475	0.0	0.2444	0.153	0.4014	0
95	1.0835	0.3251	1.0	0.6051	0.164	0.2815	1
233	0.9296	0.1407	1.0	0.5572	0.3804	0.1834	1
91							0
2							1
203	0.4679	0.4876	0.0	0.4602	0.3557	0.4364	1
620926	1.062	0.5368	0.0	0.5191	0.3165	0.3165	0
7298	0.9418	0.1163	0.0	0.5612	0.1101	0.1101	1
58							0
209	0.7249	1.1269	0.0	0.2421	0.0608	0.2424	0
94	0.8873	0.2255	1.0	0.5132	0.1754	0.2512	0
454	0.9026	0.5771	1.0	0.4647	0.319	0.1655	1
22	1.4211	0.4361	1.0	0.7215	0.1199	0.1974	1
2195	1.1245	0.185	0.0	0.2084	0.0057	0.089	0
12	1.0835	0.3251	1.0	0.4332	0.1989	0.2125	0
125	0.8952	0.5475	0.0	0.3317	0.0256	0.3287	0
38	0.6545	0.6909	1.0	0.2083	0.1617	0.4998	1
20	0.529	0.9419	0.0	0.7046	0.1997	0.4572	0
15	0.9296	0.1407	1.0	0.5736	0.4991	0.4038	0
359962	0.9288	0.1425	0.0	0.2138	0.2115	0.2115	1
36	0.5079	0.9007	0.0	0.5784	0.1476	0.3758	0
1	1.1353	0.6767	1.0	0.5789	0.0104	0.4904	0
401	1.0835	0.3251	1.0	0.207	0.2031	0.2432	1
12	0.6545	0.3455	0.0	0.2202	0.1937	0.3545	1
122							0
8	1.4427	0.5475	1.0	0.3912	0.2023	0.2421	0
487	1.1127	0.2255	1.0	0.3386	0.4983	0.2045	0
5922	0.8668	0.2664	0.0	0.6315	0.4153	0.4153	0
7	1.0835	0.3251	0.0	0.0	0.3532	0.3139	0
3	1.2698	0.0635	1.0	0.4952	0.3108	0.1382	1
60	0.8668	0.2664	0.0	0.6215	0.3965	0.3104	0
139	0.9288	0.1425	1.0	0.6727	0.203	0.4484	0
359	0.9026	0.5771	1.0	0.9055	0.1623	0.2187	1
63	1.1245	0.185	0.0	0.5977	0.2686	0.4875	0
70	0.9138	0.1724	0.0	0.4622	0.3235	0.4375	1
729	1.1545	0.309	0.0	0.3733	0.4101	0.391	0
57	2.3713	1.1976	1.0	0.3929	0.2899	0.3204	0
108	0.912	0.6869	0.0	0.4348	0.3197	0.2456	1
753	0.4271	1.1717	1.0	0.8698	0.1468	0.1861	1
85	1.291	0.0212	0.0	0.3219	0.1607	0.1241	0
91	1.1064	0.0393	0.0	0.3984	0.2347	0.3673	1
27	0.9288	0.1425	0.0	0.6909	0.0824	0.2158	1
27							0
37	1.2063	0.1058	0.0	0.5543	0.298	0.3557	0
60	0.4679	1.3839	0.0	0.3794	0.3327	0.044	0
233	1.1127	0.2255	1.0	0.3485	0.0844	0.0848	1
12	0.4517	0.6547	1.0	0.5314	0.1509	0.3699	0
93	0.4311	1.9401	0.0	0.2341	0.048	0.3658	0
54	1.0582	0.1163	0.0	0.3346	0.0768	0.1041	0
1412	1.471	0.9419	0.0	0.1983	0.0955	0.4174	0
115	1.1353	0.2857	0.0	0.9081	0.1742	0.0704	0
2618	0.985	0.5263	1.0	0.1788	0.3644	0.1989	0
9	0.9288	0.1425	1.0	0.2491	0.3293	0.283	0
59							0
37	0.912	0.4848	1.0	1.0677	0.4074	0.0949	1
540	0.7725	1.5988	0.0	0.7279	0.0099	0.2188	0
95	1.4427	0.5475	0.0	0.3718	0.2711	0.4912	1
40							1
511	1.0835	0.3251	0.0	0.4122	0.4546	0.3611	0
74							0
